shift_angstrom,target_lr_es_kj_mol,predicted_lr_es_kj_mol,error_lr_es_kj_mol,target_lr_pol_kj_mol,predicted_lr_pol_kj_mol,error_lr_pol_kj_mol,target_sr_es_total_kj_mol,predicted_sr_es_total_kj_mol,error_sr_es_total_kj_mol,target_sr_pol_total_kj_mol,predicted_sr_pol_total_kj_mol,error_sr_pol_total_kj_mol,target_exchange_kj_mol,predicted_exchange_kj_mol,error_exchange_kj_mol,target_dispersion_total_kj_mol,predicted_dispersion_total_kj_mol,error_dispersion_total_kj_mol,target_ct_like_kj_mol,predicted_ct_like_kj_mol,error_ct_like_kj_mol
-0.85000000,-0.28441590,-0.21458435,0.06983155,-0.01398722,-0.77067631,-0.75668909,0.35892782,-0.00042782,-0.35935564,0.01906120,-0.00000015,-0.01906135,0.00047879,0.00145228,0.00097349,-0.30796126,-0.27996826,0.02799300,-0.00014379,-0.00000900,0.00013479
-0.22500000,-0.19735527,-0.14095688,0.05639839,-0.00799653,-0.58492023,-0.57692370,0.25339388,-0.00006939,-0.25346327,0.01111743,-0.00000002,-0.01111745,0.00004722,0.00023485,0.00018763,-0.18342610,-0.16758211,0.01584399,-0.00012776,-0.00000077,0.00012699
-1.30000000,-17.76869202,-21.87094688,-4.10225487,-20.20731926,-15.09859943,5.10871983,-132.08662415,-123.80487061,8.28175354,29.03380394,-0.14358300,-29.17738694,441.96751358,433.30227661,-8.66523697,-84.34089661,-81.84236908,2.49852753,-31.20145933,-29.04380035,2.15765897
-1.05000000,-14.55924225,-17.29471970,-2.73547745,-10.62803078,-11.57019043,-0.94215965,-54.07698822,-58.57214355,-4.49515533,14.56455159,-0.09340099,-14.65795258,211.65372843,211.92202759,0.26829916,-54.50391769,-55.07203674,-0.56811905,-15.01321381,-15.93268204,-0.91946823
-0.80000000,-11.78056622,-13.71120262,-1.93063641,-5.94473362,-9.06263065,-3.11789703,-20.05594730,-27.43250847,-7.37656116,7.47847283,-0.05872146,-7.53719429,102.34418531,103.47282410,1.12863879,-36.32129669,-37.01435089,-0.69305420,-7.19106237,-8.71306610,-1.52200373
-0.55000000,-9.51244926,-10.93555069,-1.42310143,-3.46475983,-7.22851849,-3.76375866,-5.46192169,-12.79010296,-7.32818127,3.96562093,-0.03495635,-4.00057729,49.85085916,50.51626587,0.66540671,-24.61559105,-24.95914078,-0.34354973,-3.41601991,-4.68012905,-1.26410914
-0.30000000,-7.71351480,-8.78901291,-1.07549810,-2.08924484,-5.85437489,-3.76513004,0.59501743,-5.95056105,-6.54557848,2.20679689,-0.01959415,-2.22639104,24.32644472,24.61775398,0.29130926,-16.85918808,-16.93073845,-0.07155037,-1.61240653,-2.43894935,-0.82654281
0.20000000,-5.18971205,-5.82026672,-0.63055468,-0.83127815,-3.98665047,-3.15537232,3.56000614,-1.28038561,-4.84039176,0.80299811,-0.00520575,-0.80820385,5.68930757,5.74996185,0.06065428,-8.10980058,-7.99803352,0.11176705,-0.35520300,-0.59216058,-0.23695758
0.70000000,-3.60684657,-3.97886467,-0.37201810,-0.36729899,-2.82535839,-2.45805940,3.22530869,-0.27236149,-3.49767017,0.34644158,-0.00115195,-0.34759353,1.26772018,1.29994130,0.03222112,-4.05322456,-3.96459436,0.08863019,-0.07814830,-0.12414755,-0.04599925
1.20000000,-2.57781911,-2.79827690,-0.22045779,-0.17706113,-2.06627989,-1.88921876,2.47386839,-0.05728479,-2.53115318,0.16599337,-0.00022272,-0.16621610,0.26716873,0.28511301,0.01794428,-2.12792543,-2.08360291,0.04432252,-0.01840924,-0.02301603,-0.00460679
1.70000000,-1.88561285,-2.01736259,-0.13174975,-0.09167232,-1.55015182,-1.45847950,1.84203378,-0.01197929,-1.85401308,0.08527387,-0.00003910,-0.08531297,0.05344181,0.06133227,0.00789046,-1.18132819,-1.16224635,0.01908184,-0.00510765,-0.00387524,0.00123241
2.45000000,-1.22319114,-1.28515625,-0.06196511,-0.03800117,-1.04696250,-1.00896133,1.19662077,-0.00114988,-1.19777064,0.03473511,-0.00000255,-0.03473767,0.00436860,0.00604704,0.00167844,-0.54098075,-0.53472054,0.00626021,-0.00109628,-0.00023446,0.00086182
3.20000000,-0.82315856,-0.85265350,-0.02949494,-0.01742666,-0.73410654,-0.71667988,0.80220610,-0.00011230,-0.80231840,0.01561496,-0.00000015,-0.01561512,0.00032209,0.00060150,0.00027941,-0.27487831,-0.27109200,0.00378632,-0.00033307,-0.00001270,0.00032037
3.95000000,-0.57146484,-0.58535862,-0.01389378,-0.00865191,-0.53058207,-0.52193016,0.55506231,-0.00001120,-0.55507351,0.00762755,-0.00000001,-0.00762756,0.00001893,0.00006136,0.00004243,-0.15144524,-0.14830083,0.00314442,-0.00018006,-0.00000064,0.00017941
-2.20000000,-7.92414713,-2.56536102,5.35878611,-7.12861872,-13.24657822,-6.11795950,-127.14523458,-133.20014954,-6.05491495,9.63794732,-0.26034749,-9.89829481,398.71656203,430.13677979,31.42021776,-76.87889099,-80.03498840,-3.15609741,-28.85166526,-30.93781281,-2.08614754
-1.93750000,-9.49102592,-4.07183075,5.41919518,-5.28656530,-10.43374252,-5.14717722,-63.88051796,-70.02600098,-6.14548302,6.49217010,-0.14166859,-6.63383868,220.90561873,232.32302856,11.41740983,-52.19498062,-53.24473572,-1.04975510,-17.17642244,-17.77198219,-0.59555975
-1.67500000,-9.67197323,-4.62523270,5.04674053,-3.73795509,-8.31460190,-4.57664680,-30.09837055,-36.42914200,-6.33077145,4.04436928,-0.07466508,-4.11903436,121.16040754,123.38929749,2.22888995,-35.60604668,-35.39326096,0.21278572,-9.82517411,-9.88019371,-0.05501960
-1.41250000,-8.98147869,-4.60240936,4.37906933,-2.50307751,-6.69891644,-4.19583893,-12.15483761,-18.52985573,-6.37501812,2.34996718,-0.03763933,-2.38760651,64.52256033,63.63453674,-0.88802359,-24.33034992,-23.49263763,0.83771229,-5.26502332,-5.19666576,0.06835756
-1.15000000,-7.89112282,-4.27655792,3.61456490,-1.62303627,-5.45477676,-3.83174050,-3.07070160,-9.17370033,-6.10299873,1.32533976,-0.01806779,-1.34340756,33.09739573,31.75298309,-1.34441264,-16.66172934,-15.61193752,1.04979181,-2.63918765,-2.57034159,0.06884606
-0.62500000,-5.61477280,-3.33462524,2.28014755,-0.66905123,-3.72654867,-3.05749744,2.82043099,-2.09624457,-4.91667557,0.45514204,-0.00363791,-0.45877995,7.78153183,7.28216267,-0.49936916,-7.92261881,-7.06210423,0.86051458,-0.56714289,-0.53231567,0.03482722
-0.10000000,-3.84590149,-2.44842911,1.39747238,-0.28666547,-2.63748837,-2.35082290,3.14173651,-0.45546314,-3.59719965,0.19277219,-0.00064022,-0.19341241,1.61406625,1.57570302,-0.03836323,-3.89910069,-3.39995790,0.49914280,-0.10943648,-0.09310247,0.01633401
0.42500000,-2.62949419,-1.76302338,0.86647081,-0.13096344,-1.92294276,-1.79197931,2.44728841,-0.09893178,-2.54622019,0.09401065,-0.00010461,-0.09411526,0.30630115,0.34055352,0.03425237,-2.02294587,-1.76547909,0.25746678,-0.02178094,-0.01464045,0.00714049
0.95000000,-1.81801093,-1.26738739,0.55062354,-0.06390965,-1.43719792,-1.37328827,1.77871444,-0.02208282,-1.80079726,0.04926792,-0.00001670,-0.04928461,0.05471253,0.07576639,0.02105386,-1.11571406,-0.98211032,0.13360374,-0.00505994,-0.00217761,0.00288234
1.73750000,-1.07690108,-0.78298950,0.29391158,-0.02437918,-0.96487457,-0.94049539,1.09266553,-0.00246189,-1.09512742,0.02034671,-0.00000109,-0.02034779,0.00386727,0.00841899,0.00455172,-0.50887001,-0.45177558,0.05709443,-0.00089453,-0.00012117,0.00077336
2.52500000,-0.66247690,-0.49587440,0.16660249,-0.01043911,-0.67258096,-0.66214185,0.68842379,-0.00028497,-0.68870876,0.00915271,-0.00000007,-0.00915279,0.00025375,0.00097098,0.00071723,-0.25765765,-0.22871009,0.02894757,-0.00023174,-0.00000681,0.00022493
3.31250000,-0.42214444,-0.32253075,0.09961370,-0.00491713,-0.48342991,-0.47851278,0.44735676,-0.00003323,-0.44738998,0.00443519,-0.00000001,-0.00443520,0.00001381,0.00011305,0.00009924,-0.14121925,-0.12473493,0.01648432,-0.00007301,-0.00000039,0.00007261
-1.00000000,-21.43625450,-18.88914108,2.54711342,-13.41280270,-15.01058197,-1.59777927,-64.02717018,-82.13335419,-18.10618401,17.32548618,-0.06311047,-17.38859665,258.44487352,264.78173828,6.33686476,-62.78813171,-62.93833923,-0.15020752,-24.96103514,-19.04345322,5.91758192
-0.75416700,-16.13926506,-14.94798660,1.19127846,-6.83298588,-11.76141167,-4.92842579,-22.70594215,-39.37162018,-16.66567802,8.18269050,-0.03069922,-8.21338972,122.56562874,125.55118561,2.98555687,-41.58972359,-41.61679840,-0.02707481,-10.84172282,-8.04668713,2.79503569
-0.50833300,-12.45537663,-11.99370193,0.46167469,-3.84231067,-9.39267349,-5.55036283,-5.09046459,-18.99559402,-13.90512943,4.21385136,-0.01537784,-4.22922921,58.55778982,60.41577911,1.85798929,-28.25995922,-27.85497284,0.40498638,-4.75443451,-3.45789504,1.29653947
-0.26250000,-9.78098106,-9.72495270,0.05602837,-2.29771805,-7.61537504,-5.31765699,1.85387468,-9.28179359,-11.13566828,2.31418804,-0.00797127,-2.32215931,28.40194017,29.67139435,1.26945418,-19.56442523,-18.97075462,0.59367061,-2.12809469,-1.53887057,0.58922412
-0.01666700,-7.78092766,-7.95431900,-0.17339134,-1.43401217,-6.25233507,-4.81832290,4.20286846,-4.60929346,-8.81216192,1.34747808,-0.00424139,-1.35171947,14.03312974,14.90622902,0.87309928,-13.74682248,-13.16133022,0.58549225,-0.98082825,-0.71528780,0.26554045
0.47500000,-5.07619762,-5.44247055,-0.36627293,-0.61213809,-4.34610653,-3.73396844,4.38713384,-1.19340122,-5.58053505,0.53254972,-0.00121781,-0.53376754,3.59147579,3.98811173,0.39663594,-7.03922866,-6.66029453,0.37893413,-0.22814427,-0.17060447,0.05753980
0.96666700,-3.43055701,-3.82421112,-0.39365411,-0.28687960,-3.12330127,-2.83642167,3.34315748,-0.32401475,-3.66717223,0.24595623,-0.00032726,-0.24628349,0.93958428,1.11497688,0.17539260,-3.76195530,-3.56326461,0.19869069,-0.05755802,-0.04165535,0.01590268
1.45833300,-2.39407992,-2.75157928,-0.35749936,-0.14494254,-2.30576944,-2.16082691,2.41403046,-0.08991034,-2.50394080,0.12529140,-0.00007932,-0.12537071,0.23988194,0.31453693,0.07465499,-2.09499152,-1.99955189,0.09543963,-0.01536256,-0.00952276,0.00583980
1.95000000,-1.71937990,-2.02226448,-0.30288458,-0.07798460,-1.74085200,-1.66286740,1.74247993,-0.02506001,-1.76753994,0.06779237,-0.00001749,-0.06780986,0.05837952,0.08806995,0.02969043,-1.21674638,-1.17251825,0.04422813,-0.00444804,-0.00199282,0.00245523
2.68750000,-1.09519005,-1.31954765,-0.22435760,-0.03390216,-1.18265748,-1.14875532,1.10021796,-0.00365720,-1.10387516,0.02924882,-0.00000160,-0.02925042,0.00633132,0.01277294,0.00644162,-0.58197087,-0.56747925,0.01449162,-0.00090422,-0.00016564,0.00073859
3.42500000,-0.72946769,-0.89303207,-0.16356438,-0.01617912,-0.83183289,-0.81565377,0.72454195,-0.00052450,-0.72506645,0.01368772,-0.00000014,-0.01368785,0.00060368,0.00181129,0.00120761,-0.30272123,-0.29690444,0.00581678,-0.00027093,-0.00001235,0.00025858
4.16250000,-0.50374776,-0.62369919,-0.11995143,-0.00831527,-0.60209799,-0.59378272,0.49577455,-0.00007371,-0.49584827,0.00686728,-0.00000001,-0.00686729,0.00004938,0.00025232,0.00020294,-0.16889168,-0.16573483,0.00315686,-0.00009473,-0.00000088,0.00009385
-5.00000000,-1.77764463,-2.30968285,-0.53203821,-9.03140354,-16.50133324,-7.46992970,-130.87602663,-121.09990692,9.77611971,14.18690252,-0.18393736,-14.37083988,381.84494539,365.00524902,-16.83969637,-81.04219055,-79.37432861,1.66786194,-26.34665733,-22.15185547,4.19480187
-4.76666700,-3.65899801,-3.33667183,0.32232618,-5.57965326,-13.21518230,-7.63552904,-62.10754251,-60.32468796,1.78285456,8.11895299,-0.09267525,-8.21162824,193.88952624,182.68312073,-11.20640551,-54.60498047,-53.24608994,1.35889053,-13.41918439,-11.06785202,2.35133237
-4.53333300,-4.63096571,-3.80557060,0.82539511,-3.70199919,-10.72271156,-7.02071238,-28.40427828,-29.98362541,-1.57934713,4.84324718,-0.04590324,-4.88915041,99.39768674,91.16502380,-8.23266294,-37.52489185,-35.90488052,1.62001133,-6.80498942,-5.49644089,1.30854853
-4.30000000,-4.97336674,-3.91198158,1.06138515,-2.53220272,-8.79810524,-6.26590252,-11.75793552,-14.81526089,-3.05732536,2.97578216,-0.02235413,-2.99813629,51.20134287,45.20735931,-5.99398356,-26.11216736,-24.40855026,1.70361710,-3.42974652,-2.70037508,0.72937144
-4.06666700,-4.91623163,-3.79800987,1.11822176,-1.75485826,-7.29029226,-5.53543401,-3.56213331,-7.24865389,-3.68652058,1.87578382,-0.01069363,-1.88647744,26.34066246,22.20521545,-4.13544701,-18.33886719,-16.77095032,1.56791687,-1.71153352,-1.30565643,0.40587709
-3.60000000,-4.23708200,-3.26523972,0.97184229,-0.86114538,-5.13555050,-4.27440512,2.12203574,-1.66918552,-3.79122126,0.80124225,-0.00231491,-0.80355716,6.81017270,5.17212439,-1.63804831,-9.27547164,-8.24354076,1.03193087,-0.40947516,-0.28711298,0.12236218
-3.13333300,-3.37804937,-2.63925648,0.73879290,-0.43492264,-3.72509456,-3.29017192,2.90329337,-0.36492738,-3.26822075,0.37527870,-0.00046718,-0.37574588,1.67837398,1.15244186,-0.52593212,-4.87268430,-4.31177235,0.56091195,-0.09386753,-0.05790383,0.03596370
-2.66666700,-2.61437750,-2.07663345,0.53774405,-0.22722083,-2.76939154,-2.54217070,2.54275319,-0.07677780,-2.61953099,0.18958911,-0.00008902,-0.18967813,0.39284054,0.24939729,-0.14344325,-2.67840858,-2.40156913,0.27683945,-0.02150342,-0.01080607,0.01069736
-2.20000000,-2.00553703,-1.61705875,0.38847828,-0.12305002,-2.10254312,-1.97949310,2.02352757,-0.01585133,-2.03937890,0.10131825,-0.00001629,-0.10133454,0.08771959,0.05347335,-0.03424624,-1.54675481,-1.41489375,0.13186107,-0.00530629,-0.00189464,0.00341165
-1.50000000,-1.35173023,-1.10914612,0.24258411,-0.05237748,-1.43772125,-1.38534378,1.38260557,-0.00149456,-1.38410012,0.04277641,-0.00000123,-0.04277764,0.00862431,0.00542175,-0.00320256,-0.74207067,-0.69729948,0.04477119,-0.00090385,-0.00012797,0.00077589
-0.80000000,-0.92473632,-0.76786041,0.15687591,-0.02398718,-1.01631653,-0.99232935,0.94687835,-0.00014745,-0.94702580,0.01942162,-0.00000009,-0.01942171,0.00079653,0.00058267,-0.00021386,-0.38997277,-0.37261194,0.01736083,-0.00024718,-0.00000813,0.00023905
-0.10000000,-0.64492327,-0.53955650,0.10536677,-0.01172467,-0.73853850,-0.72681384,0.65861389,-0.00001552,-0.65862940,0.00929033,-0.00000001,-0.00929033,0.00006522,0.00006732,0.00000210,-0.22008936,-0.21206526,0.00802410,0.00006127,-0.00000050,-0.00006178
-1.00000000,-6.91839981,-5.51252747,1.40587234,-9.05417442,-13.01514244,-3.96096802,-71.72864151,-79.09854126,-7.36989975,9.63467211,-0.10688598,-9.74155808,229.11273656,240.80462646,11.69188990,-54.88242340,-54.53948593,0.34293747,-22.53386554,-16.28806114,6.24580440
-0.75833300,-5.47886467,-4.70306778,0.77579689,-4.61114264,-10.26233482,-5.65119219,-33.99918556,-38.81951141,-4.82032585,4.44527808,-0.05270182,-4.49797990,115.65447215,118.92301178,3.26853963,-36.95768929,-37.26931763,-0.31162834,-10.93080761,-8.02415943,2.90664818
-0.51666700,-4.30918932,-3.97081375,0.33837557,-2.53664899,-8.22293663,-5.68628764,-15.40846586,-18.44107246,-3.03260660,2.16705903,-0.02574000,-2.19279904,57.36455829,57.23238373,-0.13217456,-25.26651287,-25.34208107,-0.07556820,-5.13701830,-3.83334231,1.30367599
-0.27500000,-3.39694166,-3.34045792,0.05648375,-1.48481297,-6.68332195,-5.19850898,-6.60873652,-8.57059860,-1.96186209,1.11462674,-0.01250638,-1.12713311,28.16016088,27.09230423,-1.06785665,-17.48913622,-17.29539680,0.19373941,-2.37081784,-1.79729950,0.57351833
-0.03333300,-2.69503617,-2.81000519,-0.11496902,-0.91405821,-5.50016499,-4.58610678,-2.57443070,-3.93124008,-1.35680938,0.61376551,-0.00604936,-0.61981487,13.73664708,12.71416283,-1.02248425,-12.23731637,-11.92147636,0.31584001,-1.08555123,-0.83323139,0.25231984
0.45000000,-1.73808634,-2.00167465,-0.26358831,-0.38920644,-3.84429836,-3.45509192,-0.03931308,-0.81676567,-0.77745259,0.23420477,-0.00138520,-0.23558997,3.23791446,2.79049492,-0.44741954,-6.18647913,-5.91321421,0.27326492,-0.22917186,-0.17500448,0.05416738
0.93333300,-1.15742171,-1.44558525,-0.28816354,-0.18613875,-2.78074241,-2.59460366,0.32356763,-0.17209485,-0.49566248,0.11301412,-0.00030318,-0.11331731,0.75755975,0.62325239,-0.13430736,-3.27489584,-3.12502933,0.14986651,-0.05091627,-0.03554606,0.01537020
1.41666700,-0.79308891,-1.06064034,-0.26755142,-0.09699883,-2.06752419,-1.97052536,0.28684783,-0.03752798,-0.32437581,0.06165501,-0.00006286,-0.06171787,0.17491915,0.14314479,-0.03177436,-1.82250680,-1.75284028,0.06966652,-0.01237296,-0.00691913,0.00545383
1.90000000,-0.55750340,-0.79092979,-0.23342639,-0.05400017,-1.57239747,-1.51839730,0.20608276,-0.00851178,-0.21459454,0.03573813,-0.00001239,-0.03575052,0.03959891,0.03379095,-0.00580796,-1.06573329,-1.03540707,0.03032622,-0.00344137,-0.00128656,0.00215482
2.62500000,-0.34309331,-0.52442932,-0.18133602,-0.02466039,-1.07972050,-1.05506011,0.11780249,-0.00097826,-0.11878074,0.01696369,-0.00000101,-0.01696470,0.00408858,0.00403328,-0.00005530,-0.51854801,-0.50952941,0.00901860,-0.00070195,-0.00009533,0.00060662
3.35000000,-0.22116330,-0.35919952,-0.13803622,-0.01228455,-0.76711416,-0.75482961,0.06791878,-0.00011797,-0.06803675,0.00862243,-0.00000008,-0.00862250,0.00040073,0.00049685,0.00009612,-0.27479331,-0.27124470,0.00354860,-0.00020562,-0.00000654,0.00019908
4.07500000,-0.14842890,-0.25329781,-0.10486890,-0.00654384,-0.56041867,-0.55387482,0.03979155,-0.00001456,-0.03980611,0.00464095,-0.00000001,-0.00464095,0.00003655,0.00006253,0.00002598,-0.15587056,-0.15382223,0.00204833,-0.00007784,-0.00000043,0.00007741
-1.20000000,-8.38947105,-5.41020966,2.97926140,-4.23769617,-10.49317646,-6.25548029,-69.95774269,-70.76110840,-0.80336571,2.53823650,-0.18496418,-2.72320068,239.83318327,238.30581665,-1.52736662,-52.35058594,-52.34604263,0.00454330,-16.76591979,-19.22997856,-2.46405877
-0.99583300,-6.25119209,-4.49408340,1.75710869,-2.26112556,-8.56772804,-6.30660248,-33.96686363,-37.13462830,-3.16776466,1.43196237,-0.09392010,-1.52588248,124.90251519,123.61117554,-1.29133965,-36.00281334,-35.42053604,0.58227730,-8.29869678,-9.32170391,-1.02300713
-0.79166700,-4.88260841,-3.78673172,1.09587669,-1.34210443,-7.09393930,-5.75183487,-15.50420570,-19.29441071,-3.79020500,0.91073400,-0.04691229,-0.95764628,64.32718098,63.59955978,-0.72762120,-25.12040424,-24.09066582,1.02973843,-4.03097843,-4.44717789,-0.41619945
-0.58750000,-3.95205355,-3.22217941,0.72987413,-0.85971648,-5.94337559,-5.08365911,-6.29264307,-9.94934464,-3.65670156,0.62491831,-0.02311199,-0.64803031,32.82182838,32.51039886,-0.31142952,-17.72679687,-16.55120468,1.17559218,-1.93147864,-2.09340644,-0.16192780
-0.38333300,-3.28124976,-2.76107407,0.52017570,-0.58073032,-5.03013229,-4.44940197,-1.83020091,-5.10134792,-3.27114701,0.45217849,-0.01125509,-0.46343358,16.61163792,16.53848267,-0.07315525,-12.63525522,-11.52931404,1.10594118,-0.91849920,-0.97417533,-0.05567614
0.02500000,-2.37157679,-2.05748749,0.31408930,-0.29315206,-3.69571710,-3.40256503,1.12740707,-1.32606173,-2.45346880,0.25682957,-0.00259534,-0.25942491,4.16999006,4.24322844,0.07323838,-6.61811335,-5.87924910,0.73886426,-0.20857718,-0.20496319,0.00361398
0.43333300,-1.77565610,-1.55541611,0.22024000,-0.16085842,-2.79156184,-2.63070342,1.49127954,-0.34208727,-1.83336681,0.15210226,-0.00058173,-0.15268399,1.02546119,1.08477831,0.05931712,-3.62861501,-3.21345377,0.41516124,-0.04979460,-0.04178769,0.00800692
0.84166700,-1.35526919,-1.18945312,0.16581607,-0.09320798,-2.15621090,-2.06300292,1.30790429,-0.08817966,-1.39608395,0.09237177,-0.00012787,-0.09249964,0.24836338,0.27837604,0.03001266,-2.09190370,-1.87221038,0.21969332,-0.01313756,-0.00831089,0.00482666
1.25000000,-1.04767346,-0.91899872,0.12867475,-0.05628913,-1.69648600,-1.64019687,1.05782983,-0.02282761,-1.08065744,0.05751768,-0.00002777,-0.05754545,0.05943222,0.07209362,0.01266140,-1.26763504,-1.15144837,0.11618667,-0.00405868,-0.00162169,0.00243699
1.86250000,-0.72538531,-0.63527107,0.09011424,-0.02812223,-1.21817017,-1.19004794,0.74896260,-0.00305485,-0.75201745,0.02970056,-0.00000279,-0.02970335,0.00682266,0.00974023,0.00291757,-0.65010863,-0.60217196,0.04793668,-0.00098490,-0.00013649,0.00084842
2.47500000,-0.51202345,-0.44799042,0.06403303,-0.01495210,-0.89962310,-0.88467099,0.53353332,-0.00041955,-0.53395287,0.01624800,-0.00000028,-0.01624828,0.00077077,0.00136353,0.00059276,-0.36206412,-0.33955181,0.02251232,-0.00032832,-0.00001135,0.00031697
3.08750000,-0.36783689,-0.32179451,0.04604238,-0.00837369,-0.67988116,-0.67150746,0.38540234,-0.00005936,-0.38546170,0.00927475,-0.00000003,-0.00927478,0.00008484,0.00019834,0.00011350,-0.21500636,-0.20292747,0.01207889,-0.00012782,-0.00000095,0.00012687
-1.20000000,-17.67956161,-16.18960571,1.48995590,-13.07326126,-10.46398258,2.60927868,-53.12608719,-71.37721252,-18.25112534,18.61823082,-0.02524843,-18.64347925,214.80859446,222.40231323,7.59371877,-44.06840515,-44.64875031,-0.58034515,-17.26985422,-18.21051788,-0.94066367
-0.97083300,-14.35109043,-13.06344223,1.28764820,-6.97535944,-8.32824039,-1.35288095,-19.07926464,-34.65502548,-15.57576084,9.12996316,-0.01261074,-9.14257390,103.81919978,107.53176117,3.71256139,-29.08936691,-29.78552055,-0.69615364,-8.15147615,-8.51849079,-0.36701464
-0.74166700,-11.67710781,-10.61633301,1.06077480,-4.02152061,-6.75436258,-2.73284197,-4.00722313,-16.58835793,-12.58113480,4.75588632,-0.00630317,-4.76218949,49.73669468,51.39650726,1.65981258,-19.71763134,-19.94998550,-0.23235416,-3.74310157,-3.87929368,-0.13619211
-0.51250000,-9.54502392,-8.68935013,0.85567379,-2.44542670,-5.56231642,-3.11688972,2.14931679,-7.88521862,-10.03453541,2.60562003,-0.00316905,-2.60878908,23.70837024,24.44525146,0.73688122,-13.62961698,-13.51757431,0.11204267,-1.69601112,-1.73431218,-0.03830106
-0.28333300,-7.84590626,-7.16198730,0.68391895,-1.54797745,-4.63886166,-3.09088421,4.29331398,-3.74520063,-8.03851461,1.50290808,-0.00160345,-1.50451153,11.26472487,11.64139843,0.37667356,-9.57260787,-9.31157780,0.26103008,-0.76809283,-0.76620114,0.00189170
0.17500000,-5.39821243,-4.96414566,0.43406677,-0.67962563,-3.32575226,-2.64612663,4.44614893,-0.85933352,-5.30548245,0.57977176,-0.00041277,-0.58018453,2.53521315,2.70184708,0.16663393,-4.92426936,-4.67865849,0.24561088,-0.16492412,-0.14695904,0.01796508
0.63333300,-3.80557799,-3.52827454,0.27730346,-0.32778755,-2.46139097,-2.13360342,3.42296258,-0.20598944,-3.62895201,0.26230121,-0.00010398,-0.26240520,0.57131148,0.65897560,0.08766412,-2.67351775,-2.53097248,0.14254527,-0.04052630,-0.02798461,0.01254169
1.09166700,-2.74585342,-2.56604767,0.17980576,-0.17016301,-1.86755717,-1.69739416,2.50601834,-0.05208702,-2.55810536,0.13243758,-0.00002509,-0.13246267,0.12876164,0.16970181,0.04094017,-1.53078649,-1.45781910,0.07296738,-0.01208497,-0.00531484,0.00677013
1.55000000,-2.02431059,-1.90552521,0.11878538,-0.09380105,-1.44596744,-1.35216638,1.83628960,-0.01382748,-1.85011708,0.07193546,-0.00000578,-0.07194123,0.02891585,0.04572508,0.01680923,-0.92128132,-0.88387674,0.03740458,-0.00444098,-0.00100326,0.00343772
2.23750000,-1.32859337,-1.26231194,0.06628144,-0.04206204,-1.01614058,-0.97407854,1.18382420,-0.00201681,-1.18584101,0.03172592,-0.00000060,-0.03172652,0.00301467,0.00675604,0.00374137,-0.46656100,-0.45068815,0.01587285,-0.00132806,-0.00008083,0.00124723
2.92500000,-0.90566814,-0.86692238,0.03874576,-0.02060105,-0.73620600,-0.71560494,0.79228696,-0.00030621,-0.79259318,0.01525711,-0.00000006,-0.01525717,0.00030041,0.00103068,0.00073027,-0.25592446,-0.24741770,0.00850676,-0.00049349,-0.00000641,0.00048708
3.61250000,-0.63769060,-0.61406136,0.02362925,-0.01082758,-0.54694301,-0.53611543,0.54841172,-0.00004702,-0.54845874,0.00785846,-0.00000001,-0.00785846,0.00002663,0.00015871,0.00013208,-0.14951306,-0.14408930,0.00542376,-0.00020034,-0.00000051,0.00019983
-1.50000000,-6.98971224,-4.84403229,2.14567995,-26.87723923,-35.69898224,-8.82174301,-598.74704313,-584.33685303,14.41019011,18.66617584,-0.76730430,-19.43348014,1564.50367558,1505.19763184,-59.30604374,-202.49932861,-192.46429443,10.03503418,-86.39840732,-58.32777786,28.07062946
-1.25833300,-1.28396153,-1.77439880,-0.49043727,-10.95717621,-27.74604988,-16.78887367,-291.20193934,-292.20025635,-0.99831700,11.35498118,-0.38303670,-11.73801789,774.73405467,760.25610352,-14.47795115,-128.08012390,-127.42941284,0.65071106,-40.14079098,-29.06539154,11.07539944
-1.01666700,1.81859767,0.09990692,-1.71869075,-5.17978048,-21.93196106,-16.75218058,-139.96663845,-142.49015808,-2.52351964,6.69340694,-0.18828787,-6.88169481,375.99589779,375.56677246,-0.42912533,-84.25916672,-84.15848541,0.10068130,-18.69414843,-14.08831787,4.60583056
-0.77500000,3.31484604,1.15524292,-2.15960312,-2.77251530,-17.57776260,-14.80524731,-67.71173477,-68.36596680,-0.65423203,3.63642120,-0.09187561,-3.72829681,180.26663612,182.95285034,2.68621422,-56.86471939,-55.84966278,1.01505661,-8.52661549,-6.69784784,1.82876765
-0.53333300,3.85829091,1.67624664,-2.18204427,-1.63673639,-14.25219727,-12.61546087,-33.61215138,-32.47750092,1.13465047,1.91050047,-0.04468856,-1.95518902,85.73808343,88.38227081,2.64418738,-39.00800419,-37.43981552,1.56818867,-3.79167311,-3.13869762,0.65297549
-0.05000000,3.60421181,1.85841370,-1.74579811,-0.69057375,-9.64315891,-8.95258516,-9.85294151,-7.22736692,2.62557459,0.59104029,-0.01048251,-0.60152280,19.03599236,20.37808418,1.34209182,-18.94720197,-17.55571175,1.39149022,-0.70900346,-0.66512918,0.04387428
0.43333300,2.80284429,1.58175278,-1.22109151,-0.33565572,-6.73726940,-6.40161368,-4.15194857,-1.60228467,2.54966390,0.25446447,-0.00239861,-0.25686308,4.11782729,4.67326307,0.55543578,-9.55823189,-8.78116226,0.77706963,-0.12244292,-0.13452660,-0.01208367
