shift_angstrom,target_lr_es_kj_mol,predicted_lr_es_kj_mol,error_lr_es_kj_mol,target_lr_pol_kj_mol,predicted_lr_pol_kj_mol,error_lr_pol_kj_mol,target_sr_es_total_kj_mol,predicted_sr_es_total_kj_mol,error_sr_es_total_kj_mol,target_sr_pol_total_kj_mol,predicted_sr_pol_total_kj_mol,error_sr_pol_total_kj_mol,target_exchange_kj_mol,predicted_exchange_kj_mol,error_exchange_kj_mol,target_dispersion_total_kj_mol,predicted_dispersion_total_kj_mol,error_dispersion_total_kj_mol,target_ct_like_kj_mol,predicted_ct_like_kj_mol,error_ct_like_kj_mol
-1.75000000,1.38593304,1.03867531,-0.34725773,-0.45512480,-6.50444794,-6.04932314,-1.56378581,0.08602130,1.64980711,0.39864177,-0.73989606,-1.13853782,0.55303150,0.24545473,-0.30757677,-3.16794833,-64.19889832,-61.03094998,-0.01033076,-1.74611127,-1.73578051
-1.30000000,0.77093768,0.54864883,-0.22228885,-0.25587451,-4.75725508,-4.50138056,-0.76799989,0.02735382,0.79535371,0.21767831,-0.31342560,-0.53110391,0.12121065,0.09640965,-0.02480100,-1.82361233,-38.54493332,-36.72132099,-0.00050021,-1.40965843,-1.40915822
-0.62500000,0.30725959,0.19096947,-0.11629012,-0.11548670,-3.10237551,-2.98688881,-0.25464777,-0.00213930,0.25250847,0.09497658,-0.09311926,-0.18809584,0.01197808,0.02381120,0.01183312,-0.87317831,-19.41309738,-18.53991908,0.00043045,-1.02339387,-1.02382432
0.05000000,0.10510023,0.04293251,-0.06216772,-0.05597765,-2.10965061,-2.05367296,-0.05473281,-0.00737816,0.04735465,0.04445743,-0.02982565,-0.07428308,0.00111203,0.00592921,0.00481718,-0.45912336,-10.55449104,-10.09536768,0.00016495,-0.74485815,-0.74502310
0.72500000,0.01720855,-0.01651001,-0.03371856,-0.02885161,-1.48513865,-1.45628704,0.02361216,-0.00640211,-0.03001427,0.02205957,-0.01016304,-0.03222261,0.00009499,0.00149373,0.00139874,-0.25973603,-6.09824610,-5.83851007,0.00004463,-0.54426086,-0.54430549
-3.70000000,9.43183422,6.59647179,-2.83536243,-11.86486435,-44.11695862,-32.25209427,-148.17850780,1.38746011,149.56596792,14.59370685,-174.46383667,-189.05754352,387.60308308,28.91428185,-358.68880123,-81.69271851,-1713.71496582,-1632.02224731,-29.12822889,-4.90285873,24.22537016
-3.43333300,4.82038403,3.04679680,-1.77358723,-7.66242456,-33.63438034,-25.97195578,-82.76066875,0.54953456,83.31020331,8.95295560,-98.76599884,-107.71895444,220.33057298,18.71973801,-201.61083497,-55.87649536,-1119.36401367,-1063.48751831,-18.73964186,-4.36288357,14.37675829
-3.16666700,1.93165457,0.85055161,-1.08110297,-4.74776554,-25.77547073,-21.02770519,-44.25297415,0.08366865,44.33664280,5.08102685,-53.95702744,-59.03805429,121.17798393,11.93094635,-109.24703758,-38.28102112,-728.66937256,-690.38835144,-11.13412803,-3.87511992,7.25900811
-2.90000000,0.26637015,-0.41118240,-0.67755255,-2.89988470,-19.91454697,-17.01466227,-22.32624754,-0.14409137,22.18215618,2.77351132,-28.85322952,-31.62674084,64.11836119,7.48900127,-56.62935992,-26.26550579,-476.48663330,-450.22112751,-6.09211965,-3.43632007,2.65579958
-2.63333300,-0.61956239,-1.07482529,-0.45526290,-1.78036761,-15.54645443,-13.76608682,-10.42186904,-0.23392737,10.18794167,1.50623196,-15.38304615,-16.88927811,32.68585570,4.64142895,-28.04442675,-18.06655359,-315.85870361,-297.79215002,-3.10640015,-3.04299498,0.06340518
-2.10000000,-1.19665074,-1.46356392,-0.26691318,-0.70767570,-9.80698299,-9.09930730,-1.24253893,-0.23221487,1.01032406,0.48869605,-4.57410622,-5.06280227,7.73597272,1.74067712,-5.99529560,-8.67433367,-147.52098083,-138.84664716,-0.69176551,-2.37841105,-1.68664555
-1.56666700,-1.14324701,-1.34645081,-0.20320380,-0.30679366,-6.46917629,-6.16238263,0.75146726,-0.16502425,-0.91649151,0.19531986,-1.50243962,-1.69775948,1.67339345,0.64662367,-1.02676978,-4.30998418,-75.04839325,-70.73840907,-0.13650626,-1.85322320,-1.71671695
-1.03333300,-0.93555999,-1.10902882,-0.17346883,-0.14423753,-4.43826342,-4.29402588,0.97683507,-0.10418969,-1.08102476,0.09332939,-0.54444337,-0.63777276,0.34402214,0.24233145,-0.10169069,-2.25241445,-41.06018066,-38.80776621,-0.02622250,-1.44152498,-1.41530249
-0.50000000,-0.72640872,-0.87887287,-0.15246415,-0.07270606,-3.14802456,-3.07531850,0.84267990,-0.06223513,-0.90491503,0.05002293,-0.21245915,-0.26248208,0.06902937,0.09224303,0.02321366,-1.24686943,-23.79734421,-22.55047478,-0.00534788,-1.12070680,-1.11535892
0.30000000,-0.48583326,-0.61031437,-0.12448111,-0.02900023,-1.97985315,-1.95085292,0.59472250,-0.02736614,-0.62208864,0.02209419,-0.05668009,-0.07877429,0.00608577,0.02218109,0.01609532,-0.56771851,-11.42226982,-10.85455131,-0.00067893,-0.76920986,-0.76853093
1.10000000,-0.32895356,-0.42829895,-0.09934539,-0.01286022,-1.30928493,-1.29642470,0.41461978,-0.01174048,-0.42636026,0.01062989,-0.01623521,-0.02686511,0.00051635,0.00538867,0.00487232,-0.28547233,-5.94014978,-5.65467746,-0.00014420,-0.53009146,-0.52994726
1.90000000,-0.22876577,-0.30709171,-0.07832594,-0.00620894,-0.90159965,-0.89539070,0.29501989,-0.00499637,-0.30001625,0.00544120,-0.00490380,-0.01034500,0.00004290,0.00130091,0.00125801,-0.15499571,-3.29569268,-3.14069697,-0.00004460,-0.36761743,-0.36757283
-1.40000000,9.23895836,9.53787041,0.29891205,-15.75397396,-62.21080780,-46.45683384,-191.50249290,1.27118230,192.77367520,18.00368905,-213.17240906,-231.17609811,521.87887206,39.97226715,-481.90660491,-113.42604065,-2364.65112305,-2251.22508240,-31.36074377,-5.67361546,25.68712831
-1.10000000,4.01954508,4.48259544,0.46305037,-9.09684181,-45.73269653,-36.63585472,-97.37425089,0.21110129,97.58535218,9.98289692,-115.41609192,-125.39898884,274.70573985,26.40156937,-248.30417048,-77.15663910,-1508.78979492,-1431.63315582,-18.04629409,-5.05654907,12.98974502
-0.80000000,1.31865060,1.86281395,0.54416335,-5.48902273,-33.92023087,-28.43120813,-47.18549860,-0.21607184,46.96942675,5.67770895,-64.48617554,-70.16388449,140.78844490,17.34537888,-123.44306602,-52.67956161,-975.16418457,-922.48462296,-9.51098617,-4.48571110,5.02527508
-0.50000000,0.05205457,0.64235878,0.59030421,-3.44291353,-25.45666504,-22.01375151,-22.11336439,-0.32213700,21.79122739,3.28570978,-38.65533447,-41.94104426,72.39085655,11.43710899,-60.95374756,-36.21300411,-645.56335449,-609.35035038,-4.87231403,-3.96273947,0.90957456
-0.20000000,-0.44407704,0.15811539,0.60219243,-2.21880651,-19.35314560,-17.13433909,-10.13850829,-0.28966177,9.84884652,1.92916963,-24.74455643,-26.67372605,38.26881161,7.59312057,-30.67569104,-25.08308554,-437.71981812,-412.63673258,-2.55524356,-3.48786545,-0.93262189
0.40000000,-0.49177155,0.01691246,0.50868401,-0.95805532,-11.62178898,-10.66373366,-1.86846033,-0.14232239,1.72613794,0.71297327,-10.51584816,-11.22882143,11.52240431,3.36193299,-8.16047132,-12.23076034,-210.19703674,-197.96627641,-0.76671206,-2.67762256,-1.91091050
1.00000000,-0.27660257,0.08628845,0.36289102,-0.42260969,-7.31479549,-6.89218581,-0.03783900,-0.04800385,-0.01016486,0.31227886,-3.96617389,-4.27845275,3.30631212,1.43355894,-1.87275318,-6.01495662,-103.57294464,-97.55798802,-0.21015195,-2.03731942,-1.82716747
1.60000000,-0.14200655,0.11957169,0.26157823,-0.19245476,-4.80088758,-4.60843283,0.29096663,-0.00981000,-0.30077663,0.15701785,-1.35178435,-1.50880220,0.80801757,0.57251459,-0.23550298,-2.98654550,-52.59083176,-49.60428625,-0.04618399,-1.54152966,-1.49534567
2.20000000,-0.08435370,0.11899662,0.20335032,-0.09231853,-3.26984692,-3.17752839,0.28257966,0.00207011,-0.28050955,0.08243222,-0.44994169,-0.53237392,0.16758661,0.21474120,0.04715459,-1.52498437,-27.94768143,-26.42269705,-0.00826654,-1.16314423,-1.15487769
3.10000000,-0.05473717,0.09773445,0.15247162,-0.03423642,-1.95028067,-1.91604425,0.20125400,0.00433721,-0.19691679,0.03251320,-0.09066325,-0.12317644,0.01251910,0.04519930,0.03268020,-0.60887791,-11.90173435,-11.29285644,-0.00043562,-0.76194239,-0.76150676
4.00000000,-0.04289539,0.07569027,0.11858566,-0.01431305,-1.23385370,-1.21954064,0.14495107,0.00290347,-0.14204760,0.01372404,-0.02005895,-0.03378299,0.00076128,0.00888689,0.00812561,-0.27397656,-5.61978006,-5.34580351,-0.00001062,-0.50118083,-0.50117021
4.90000000,-0.03464563,0.05854702,0.09319265,-0.00660427,-0.81877553,-0.81217126,0.10861171,0.00160576,-0.10700595,0.00626207,-0.00486185,-0.01112392,0.00003946,0.00167694,0.00163748,-0.13659441,-2.88996553,-2.75337113,0.00002937,-0.33228910,-0.33231847
-3.40000000,0.39099446,0.04170609,-0.34928837,-31.60714531,-92.73245239,-61.12530708,-338.17837849,0.13520384,338.31358233,45.69728565,-273.74713135,-319.44441700,869.72030743,47.93355942,-821.78674801,-156.98098755,-3479.46899414,-3322.48800659,-50.25646530,-6.97388363,43.28258167
-3.12500000,-0.09716471,-0.13137054,-0.03420584,-17.20750237,-68.91140747,-51.70390511,-166.48852865,0.00651288,166.49504153,23.05826139,-145.53971863,-168.59798002,441.14463919,30.78860474,-410.35603445,-103.70118713,-2153.99023438,-2050.28904724,-28.72465856,-6.28835535,22.43630321
-2.85000000,-0.02333986,-0.06273270,-0.03939284,-9.53794003,-51.81570053,-42.27776051,-79.30865324,-0.02391040,79.28474284,11.17929149,-76.78619385,-87.96548533,216.24611953,19.54376411,-196.70235542,-69.08655167,-1355.02844238,-1285.94189072,-14.55464432,-5.64372110,8.91092322
-2.57500000,0.16506025,0.07112122,-0.09393904,-5.39637280,-39.44248962,-34.04611683,-36.69198439,-0.01754665,36.67443773,5.37347192,-41.01773834,-46.39121026,102.80773614,12.29109287,-90.51664327,-46.31750679,-872.00024414,-825.68273735,-6.75625292,-5.04505682,1.71119610
-2.30000000,0.31598672,0.19224167,-0.12374505,-3.12614202,-30.39801025,-27.27186823,-16.55119142,-0.00307620,16.54811522,2.65593395,-22.44964409,-25.10557804,47.61459712,7.67921829,-39.93537883,-31.22963715,-575.44976807,-544.22013092,-2.94764896,-4.49475193,-1.54710298
-1.75000000,0.44357648,0.32633209,-0.11724439,-1.13225973,-18.71170807,-17.57944834,-3.16823235,0.01664829,3.18488064,0.78562093,-7.30087566,-8.08649659,9.64651502,2.96440005,-6.68211497,-14.49886382,-269.13598633,-254.63712251,-0.50165615,-3.53923702,-3.03758087
-1.20000000,0.43527633,0.34746933,-0.08780700,-0.45295143,-12.02819443,-11.57524300,-0.59380965,0.02070010,0.61450975,0.30493343,-2.58450460,-2.88943803,1.88018165,1.13582754,-0.74435411,-7.01116335,-136.25076294,-129.23959959,-0.07939270,-2.76522350,-2.68583080
-0.65000000,0.37795189,0.31543541,-0.06251648,-0.19836636,-8.02916336,-7.83079700,-0.14214168,0.01755850,0.15970019,0.14133158,-0.96310037,-1.10443195,0.36298774,0.43257743,0.06958969,-3.57606640,-73.41457367,-69.83850726,-0.01154396,-2.14967418,-2.13813022
-0.10000000,0.31063801,0.26678848,-0.04384953,-0.09410777,-5.53773212,-5.44362435,-0.07189482,0.01285565,0.08475047,0.07208861,-0.37182856,-0.44391717,0.06976931,0.16345078,0.09368147,-1.93052421,-41.64248276,-39.71195855,-0.00116803,-1.66639590,-1.66522787
0.72500000,0.22168942,0.19606781,-0.02562161,-0.03489083,-3.34169483,-3.30680401,-0.05846414,0.00709688,0.06556102,0.02905336,-0.09444529,-0.12349865,0.00569788,0.03729083,0.03159295,-0.84577058,-19.28738022,-18.44160964,0.00024519,-1.13538349,-1.13562867
1.55000000,0.15601076,0.14057922,-0.01543154,-0.01461427,-2.12515783,-2.11054357,-0.04935530,0.00364484,0.05300014,0.01280788,-0.02558640,-0.03839428,0.00042772,0.00832541,0.00789769,-0.40952830,-9.69068146,-9.28115316,0.00012956,-0.77489161,-0.77502118
2.37500000,0.11032669,0.10047913,-0.00984757,-0.00673507,-1.41153085,-1.40479579,-0.03899011,0.00181002,0.04080013,0.00608503,-0.00735445,-0.01343948,0.00003037,0.00182351,0.00179314,-0.21470928,-5.20878601,-4.99407673,0.00005033,-0.53141344,-0.53146377
-4.90000000,8.11869240,4.42568207,-3.69301033,-3.81286335,-46.12557983,-42.31271648,-127.12646675,1.04562688,128.17209363,6.35700178,-108.43562317,-114.79262495,333.28277113,22.46526718,-310.81750395,-80.41705704,-1627.32202148,-1546.90496445,-15.03416798,-6.24186516,8.79230282
-4.69166700,6.47054386,3.57347107,-2.89707279,-2.37575316,-37.32769012,-34.95193696,-67.65262318,0.79026890,68.44289207,3.71196985,-57.76643372,-61.47840357,176.85052990,14.66410923,-162.18642067,-56.64952278,-1108.43566895,-1051.78614616,-8.06850754,-5.70506859,2.36343895
-4.48333300,5.26499367,2.93696213,-2.32803154,-1.52949965,-30.49760628,-28.96810663,-36.00467110,0.60607815,36.61074924,2.07253456,-32.19496918,-34.26750374,92.33714534,9.52642059,-82.81072475,-40.30580139,-774.70141602,-734.39561462,-4.07890927,-5.20426369,-1.12535441
-4.27500000,4.35368061,2.44716644,-1.90651417,-1.01274931,-25.13577271,-24.12302339,-19.44493866,0.47033763,19.91527629,1.14992814,-18.64255905,-19.79248719,47.57153542,6.16894054,-41.40259488,-28.92020893,-553.71173096,-524.79152203,-1.96895416,-4.73958969,-2.77063553
-4.06666700,3.64380264,2.06003952,-1.58376312,-0.68681860,-20.88297653,-20.19615793,-10.85383034,0.36834860,11.22217894,0.65652951,-11.14564705,-11.80217656,24.23331844,3.98667908,-20.24663936,-20.91528165,-403.55181885,-382.63653719,-0.91683421,-4.31040573,-3.39357152
-3.65000000,2.61534691,1.49058151,-1.12476540,-0.33469933,-14.72736073,-14.39266139,-4.04335761,0.23026997,4.27362758,0.25513487,-4.29801989,-4.55315476,6.10707767,1.66048288,-4.44659479,-11.21816099,-225.16818237,-213.95002139,-0.18185255,-3.55334163,-3.37148907
-3.23333300,1.91583502,1.09768295,-0.81815207,-0.17319557,-10.65135002,-10.47815445,-2.05801018,0.14625952,2.20426969,0.12561131,-1.79018354,-1.91579485,1.49114999,0.69168842,-0.79946157,-6.25541420,-132.60652161,-126.35110741,-0.03123161,-2.91979265,-2.88856104
-2.81666700,1.42171407,0.81739426,-0.60431981,-0.09385426,-7.87384462,-7.77999037,-1.34078763,0.09376004,1.43454768,0.07058962,-0.78973138,-0.86032100,0.35582461,0.28895763,-0.06686698,-3.64406301,-81.59416199,-77.95009898,-0.00349743,-2.39416623,-2.39066880
-2.40000000,1.06545639,0.61387253,-0.45158386,-0.05279091,-5.93361759,-5.88082668,-0.98339628,0.06046383,1.04386011,0.04207664,-0.36433095,-0.40640759,0.08331822,0.12123896,0.03792074,-2.21849111,-52.07485580,-49.85636469,0.00059570,-1.96078992,-1.96138562
-1.77500000,0.70233250,0.40505219,-0.29728031,-0.02358653,-4.00554180,-3.98195527,-0.66456981,0.03156848,0.69613829,0.02037203,-0.12193332,-0.14230535,0.00915615,0.03326433,0.02410818,-1.13592456,-28.10886383,-26.97293927,0.00057451,-1.45220995,-1.45278446
-1.15000000,0.47135153,0.27150726,-0.19984427,-0.01116163,-2.79350281,-2.78234118,-0.46172343,0.01661944,0.47834286,0.01021559,-0.04344484,-0.05366043,0.00097902,0.00923359,0.00825457,-0.62684442,-16.05926323,-15.43241881,0.00023618,-1.07638943,-1.07662561
-0.52500000,0.32186675,0.18483543,-0.13703132,-0.00554377,-2.00338125,-1.99783748,-0.32534955,0.00881851,0.33416806,0.00528826,-0.01627370,-0.02156196,0.00009672,0.00259114,0.00249442,-0.36704652,-9.61712170,-9.25007517,0.00009184,-0.79963708,-0.79972892
-1.00000000,-28.19267082,-29.91861916,-1.72594833,-23.79213142,-39.54902267,-15.75689125,-112.18295479,-6.33911180,105.84384298,34.08352184,-159.36135864,-193.44488049,417.90744417,26.49689102,-391.41055315,-84.99526978,-1748.92956543,-1663.93429565,-29.39425852,-4.36768627,25.02657225
-0.75416700,-22.93824005,-23.54220581,-0.60396576,-12.79105854,-29.28165054,-16.49059200,-39.52545166,-4.58912086,34.93633080,17.27071333,-75.25625610,-92.52696943,193.55332054,16.48951912,-177.06380142,-54.68735123,-1025.37805176,-970.69070053,-13.56211658,-3.91667390,9.64544268
-0.50833300,-18.60233498,-18.62715340,-0.02481842,-7.33745766,-22.22292709,-14.88546944,-8.85198212,-3.32364202,5.52834010,9.16765952,-39.05812073,-48.22578025,89.53444499,10.43161964,-79.10282535,-36.34062958,-639.68560791,-603.34497833,-6.13886872,-3.50769615,2.63117257
-0.26250000,-15.09623146,-14.83139038,0.26484108,-4.39015436,-17.21788406,-12.82772970,3.22698975,-2.41019583,-5.63718557,5.07029206,-21.80455399,-26.87484604,41.63713856,6.70560265,-34.93153591,-24.69171906,-418.89797974,-394.20626068,-2.77129144,-3.13764501,-0.36635356
-0.01666700,-12.28770638,-11.89010620,0.39760017,-2.71024179,-13.57481194,-10.86457014,7.34047318,-1.75120616,-9.09167933,2.92786632,-12.79401207,-15.72187839,19.53613775,4.36792707,-15.16821068,-17.05578029,-284.64227295,-267.58649266,-1.26700452,-2.80356240,-1.53655788
0.47500000,-8.25705528,-7.80855179,0.44850349,-1.11231935,-8.80723000,-7.69491065,7.73185754,-0.93184710,-8.66370463,1.10550767,-4.77618313,-5.88169080,4.41799401,1.89846087,-2.51953314,-8.46286996,-142.17118835,-133.70831839,-0.28267525,-2.23212147,-1.94944622
0.96666700,-5.67657232,-5.27856064,0.39801168,-0.49625292,-5.98237562,-5.48612270,5.96336195,-0.50216341,-6.46552536,0.47826922,-1.87650514,-2.35477436,1.01438467,0.83231318,-0.18207149,-4.40241173,-76.44279480,-72.04038307,-0.06827004,-1.77223480,-1.70396476
1.45833300,-3.99624085,-3.66772079,0.32852006,-0.23809008,-4.21483850,-3.97674842,4.36580378,-0.27429140,-4.64009517,0.22760135,-0.75925469,-0.98685604,0.22967847,0.36173058,0.13205211,-2.40121588,-43.42479706,-41.02358118,-0.01793035,-1.40476811,-1.38683776
1.95000000,-2.87731647,-2.61330986,0.26400661,-0.12174204,-3.06010389,-2.93836185,3.19366947,-0.15179636,-3.34546582,0.11576141,-0.31546974,-0.43123116,0.05026166,0.15481155,0.10454989,-1.37383892,-25.81981277,-24.44597386,-0.00532228,-1.11280179,-1.10747951
2.68750000,-1.82574975,-1.63853645,0.18721330,-0.04926128,-1.98244941,-1.93318813,2.04839866,-0.06389247,-2.11229113,0.04615048,-0.08886759,-0.13501807,0.00473924,0.04207175,0.03733251,-0.64758008,-12.73090839,-12.08332832,-0.00114955,-0.78520930,-0.78405975
3.42500000,-1.20519447,-1.07245922,0.13273525,-0.02203772,-1.34357548,-1.32153776,1.36128411,-0.02751066,-1.38879477,0.02018364,-0.02656115,-0.04674479,0.00040420,0.01109498,0.01069078,-0.33387336,-6.75845432,-6.42458096,-0.00033651,-0.55582696,-0.55549045
4.16250000,-0.82283795,-0.72792435,0.09491360,-0.01069400,-0.94452626,-0.93383225,0.93478317,-0.01206699,-0.94685016,0.00953359,-0.00838357,-0.01791715,0.00003129,0.00286038,0.00282909,-0.18513372,-3.81572866,-3.63059495,-0.00012546,-0.39549845,-0.39537299
-1.20000000,6.55394411,0.77700043,-5.77694368,-6.67042637,-32.14683151,-25.47640514,-106.07655001,0.43765903,106.51420903,0.11880112,-166.87792969,-166.99673080,328.74901934,26.08417702,-302.66484232,-64.54963684,-1422.90417480,-1358.35453796,-24.99873530,-4.29075384,20.70798145
-0.97083300,3.03491592,-0.17233849,-3.20725441,-3.26243043,-24.41428757,-21.15185714,-60.11086273,0.15144283,60.26230556,-0.28494883,-90.92966461,-90.64471579,187.69984167,17.41573715,-170.28410452,-45.22152710,-946.80987549,-901.58834839,-13.44128876,-3.87705350,9.56423526
-0.74166700,0.84356397,-0.70098686,-1.54455084,-1.79161584,-18.91569138,-17.12407553,-32.49136251,-0.00394166,32.48742086,-0.14078975,-49.85968399,-49.71889424,104.14216523,11.46364498,-92.67852025,-31.83263588,-634.24731445,-602.41467857,-7.20824548,-3.49548554,3.71275993
-0.51250000,-0.41367561,-0.96365547,-0.54997987,-1.09439552,-14.91296959,-13.81857407,-16.64125603,-0.08044529,16.56081074,0.01921487,-27.57736969,-27.59658456,56.26317856,7.45131779,-48.81186077,-22.48194695,-429.88836670,-407.40641975,-3.78402561,-3.14565134,0.63837427
-0.28333300,-1.07419407,-1.06547737,0.00871670,-0.72327399,-11.93874741,-11.21547341,-7.91682518,-0.11178118,7.80504400,0.10988832,-15.45683098,-15.56671929,29.66785594,4.79169655,-24.87615939,-15.92859697,-295.96191406,-280.03331709,-1.93345186,-2.82652092,-0.89306906
0.17500000,-1.46819258,-1.03080940,0.43738317,-0.35992339,-7.95682621,-7.59690282,-0.94379735,-0.11278319,0.83101416,0.14823341,-5.11457109,-5.26280451,7.74176217,1.93290055,-5.80886162,-8.10613394,-147.95181274,-139.84567881,-0.46983719,-2.27422237,-1.80438518
0.63333300,-1.36546910,-0.88120365,0.48426545,-0.19393782,-5.53641129,-5.34247346,0.70314115,-0.08814189,-0.79128304,0.11525340,-1.82300878,-1.93826217,1.88597661,0.76212728,-1.12384933,-4.24773234,-79.31083679,-75.06310445,-0.10854521,-1.82417989,-1.71563468
1.09166700,-1.13957322,-0.71831322,0.42126000,-0.10878978,-3.98808289,-3.87929311,0.93067561,-0.06288622,-0.99356183,0.07616591,-0.69607675,-0.77224267,0.43603092,0.29652244,-0.13950848,-2.32336581,-45.21969604,-42.89633024,-0.02568038,-1.46078861,-1.43510822
1.55000000,-0.91330212,-0.57423210,0.33907002,-0.06297103,-2.95540071,-2.89242968,0.83182457,-0.04305274,-0.87487731,0.04777670,-0.28196231,-0.32973900,0.09683809,0.11460074,0.01776265,-1.33620767,-27.16353416,-25.82732650,-0.00672538,-1.16918170,-1.16245633
2.23750000,-0.63914132,-0.40606308,0.23307824,-0.02927873,-1.96841061,-1.93913188,0.61525452,-0.02354546,-0.63879998,0.02355221,-0.07958874,-0.10314095,0.00963361,0.02745597,0.01782236,-0.63932850,-13.70011711,-13.06078861,-0.00128776,-0.83797348,-0.83668572
2.92500000,-0.44584569,-0.28776455,0.15808114,-0.01446662,-1.36685848,-1.35239186,0.44285706,-0.01265505,-0.45551210,0.01196763,-0.02450155,-0.03646917,0.00090856,0.00660920,0.00570064,-0.33648828,-7.46354675,-7.12705847,-0.00035780,-0.60246944,-0.60211164
3.61250000,-0.31359455,-0.20587444,0.10772011,-0.00755162,-0.98149121,-0.97393958,0.32035466,-0.00676794,-0.32712260,0.00633589,-0.00807740,-0.01441329,0.00008051,0.00160663,0.00152612,-0.19082043,-4.32315779,-4.13233736,-0.00012647,-0.43525350,-0.43512703
-5.40000000,-7.19911289,-8.48898888,-1.28987598,-11.95016003,-43.45328522,-31.50312519,-130.99749660,-2.07424808,128.92324853,7.51934481,-190.56848145,-198.08782625,408.41016304,34.48288727,-373.92727577,-90.21173096,-1876.22961426,-1786.01788330,-32.67806584,-5.07371473,27.60435110
-5.12083300,-6.65907288,-7.16225052,-0.50317764,-5.52571726,-31.67251587,-26.14679861,-59.69660950,-1.61078179,58.08582771,2.84004307,-91.18696594,-94.02700901,197.13489449,22.18026352,-174.95463097,-59.84625626,-1131.25292969,-1071.40667343,-14.35882295,-4.53260326,9.82621969
-4.84166700,-5.63523769,-5.78854942,-0.15331173,-2.93304229,-23.66606331,-20.73302102,-25.73959637,-1.18970847,24.54988790,1.34047794,-48.67430115,-50.01477909,94.58553214,14.35653496,-80.22899718,-40.45204163,-720.42211914,-679.97007751,-6.35111837,-4.03380680,2.31731157
-4.56250000,-4.51800585,-4.53927231,-0.02126646,-1.70456553,-18.05311394,-16.34854841,-10.37263632,-0.84338844,9.52924788,0.76786661,-28.24035835,-29.00822496,45.97031895,9.36233139,-36.60798756,-27.70717096,-477.75662231,-450.04945135,-2.89401713,-3.57779408,-0.68377694
-4.28333300,-3.49606442,-3.48542786,0.01063657,-1.04813612,-14.01403046,-12.96589434,-3.66294456,-0.57706922,3.08587533,0.50672811,-17.23412895,-17.74085706,22.85637655,6.13854122,-16.71783533,-19.16007686,-325.99371338,-306.83363652,-1.37933454,-3.16402555,-1.78469100
-3.72500000,-1.96217072,-1.98106194,-0.01889122,-0.43785012,-8.81612110,-8.37827098,0.25074744,-0.24579567,-0.49654311,0.26938963,-6.68609238,-6.95548201,5.94916314,2.63918352,-3.30997962,-9.36407518,-159.98033142,-150.61625624,-0.34658800,-2.45705748,-2.11046947
-3.16666700,-1.05489874,-1.10389709,-0.04899836,-0.20015627,-5.81165743,-5.61150116,0.64223126,-0.09163529,-0.73386654,0.15747144,-2.52660561,-2.68407705,1.52517178,1.10767007,-0.41750171,-4.69486883,-82.21380615,-77.51893732,-0.08633450,-1.89518762,-1.80885312
-2.60833300,-0.55914593,-0.61288834,-0.05374241,-0.09837767,-3.98044300,-3.88206533,0.45048030,-0.02713022,-0.47761051,0.09268404,-0.93053377,-1.02321781,0.35776917,0.44763178,0.08986261,-2.42666981,-44.06949615,-41.64282635,-0.01926098,-1.45596159,-1.43670060
-2.05000000,-0.29372692,-0.33900356,-0.04527664,-0.05143468,-2.81562901,-2.76419432,0.24861221,-0.00280400,-0.25141622,0.05394354,-0.34369817,-0.39764171,0.07575680,0.17427725,0.09852045,-1.30647973,-24.70005608,-23.39357635,-0.00382535,-1.11654687,-1.11272152
-1.21250000,-0.10556204,-0.13454342,-0.02898138,-0.02138928,-1.76193142,-1.74054214,0.07511829,0.00598812,-0.06913016,0.02423933,-0.08071613,-0.10495546,0.00620024,0.04004014,0.03383990,-0.56460818,-11.25027370,-10.68566553,-0.00028555,-0.75014228,-0.74985673
-0.37500000,-0.02882062,-0.04573059,-0.01690997,-0.00975628,-1.15909529,-1.14933901,0.00315443,0.00541010,0.00225567,0.01143130,-0.02036859,-0.03179990,0.00042666,0.00877575,0.00834909,-0.27084469,-5.59603739,-5.32519270,0.00002464,-0.50613928,-0.50616392
0.46250000,0.00267737,-0.00677967,-0.00945704,-0.00479532,-0.79423004,-0.78943472,-0.02372221,0.00352906,0.02725127,0.00571567,-0.00551648,-0.01123214,0.00002444,0.00186496,0.00184052,-0.14180536,-2.99744081,-2.85563546,0.00001338,-0.34402922,-0.34404260
-1.10000000,-22.05926514,-16.25635529,5.80290985,-19.04533577,-46.13810349,-27.09276772,-85.57611084,-3.69745779,81.87865305,22.90652895,-189.51708984,-212.42361879,335.18163618,25.71311569,-309.46852049,-79.55142212,-1811.40087891,-1731.84945679,-33.39872353,-5.16592598,28.23279755
-0.85833300,-17.16514206,-12.99462128,4.17052078,-10.28162670,-35.50428391,-25.22265720,-36.86575317,-2.75093937,34.11481380,11.52082789,-89.61761475,-101.13844264,172.34333327,16.33359718,-156.00973609,-53.64212036,-1105.76538086,-1052.12326050,-16.23151308,-4.64201260,11.58950048
-0.61666700,-13.50892353,-10.46150208,3.04742146,-5.90853786,-27.70944786,-21.80091000,-12.49320889,-2.05236149,10.44084740,6.18184403,-44.41574860,-50.59759262,86.01209862,10.27423191,-75.73786671,-36.46190643,-701.64508057,-665.18317413,-7.58047852,-4.16465902,3.41581950
